ICD code,ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
011.14,137,01114,TB lung nodular-cult dx,"Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
011.15,138,01115,TB lung nodular-histo dx,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
011.16,139,01116,TB lung nodular-oth test,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
011.20,140,01120,TB lung w cavity-unspec,"Tuberculosis of lung with cavitation, unspecified"
011.21,141,01121,TB lung w cavity-no exam,"Tuberculosis of lung with cavitation, bacteriological or histological examination not done"
011.22,142,01122,TB lung cavity-exam unkn,"Tuberculosis of lung with cavitation, bacteriological or histological examination unknown (at present)"
011.23,143,01123,TB lung w cavit-micro dx,"Tuberculosis of lung with cavitation, tubercle bacilli found (in sputum) by microscopy"
011.24,144,01124,TB lung w cavity-cult dx,"Tuberculosis of lung with cavitation, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
011.25,145,01125,TB lung w cavit-histo dx,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
011.26,146,01126,TB lung w cavit-oth test,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
011.30,147,01130,TB of bronchus-unspec,"Tuberculosis of bronchus, unspecified"
011.31,148,01131,TB of bronchus-no exam,"Tuberculosis of bronchus, bacteriological or histological examination not done"
011.32,149,01132,TB of bronchus-exam unkn,"Tuberculosis of bronchus, bacteriological or histological examination unknown (at present)"
011.33,150,01133,TB of bronchus-micro dx,"Tuberculosis of bronchus, tubercle bacilli found (in sputum) by microscopy"
011.34,151,01134,TB of bronchus-cult dx,"Tuberculosis of bronchus, tubercle bacilli not found (in sputum) by microscopy, but found in bacterial culture"
011.35,152,01135,TB of bronchus-histo dx,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
011.36,153,01136,TB of bronchus-oth test,"Tuberculosis of bronchus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
011.40,154,01140,TB lung fibrosis-unspec,"Tuberculous fibrosis of lung, unspecified"
011.41,155,01141,TB lung fibrosis-no exam,"Tuberculous fibrosis of lung, bacteriological or histological examination not done"
011.42,156,01142,TB lung fibros-exam unkn,"Tuberculous fibrosis of lung, bacteriological or histological examination unknown (at present)"
011.43,157,01143,TB lung fibros-micro dx,"Tuberculous fibrosis of lung, tubercle bacilli found (in sputum) by microscopy"
011.44,158,01144,TB lung fibrosis-cult dx,"Tuberculous fibrosis of lung, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
011.45,159,01145,TB lung fibros-histo dx,"Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
011.46,160,01146,TB lung fibros-oth test,"Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
011.50,161,01150,TB bronchiectasis-unspec,"Tuberculous bronchiectasis, unspecified"
011.51,162,01151,TB bronchiect-no exam,"Tuberculous bronchiectasis, bacteriological or histological examination not done"
011.52,163,01152,TB bronchiect-exam unkn,"Tuberculous bronchiectasis, bacteriological or histological examination unknown (at present)"
011.53,164,01153,TB bronchiect-micro dx,"Tuberculous bronchiectasis, tubercle bacilli found (in sputum) by microscopy"
011.54,165,01154,TB bronchiect-cult dx,"Tuberculous bronchiectasis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
011.55,166,01155,TB bronchiect-histo dx,"Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
011.56,167,01156,TB bronchiect-oth test,"Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
011.60,168,01160,TB pneumonia-unspec,"Tuberculous pneumonia [any form], unspecified"
011.61,169,01161,TB pneumonia-no exam,"Tuberculous pneumonia [any form], bacteriological or histological examination not done"
011.62,170,01162,TB pneumonia-exam unkn,"Tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)"
011.63,171,01163,TB pneumonia-micro dx,"Tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy"
011.64,172,01164,TB pneumonia-cult dx,"Tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
011.65,173,01165,TB pneumonia-histo dx,"Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
016.54,340,01654,TB male gen NEC-cult dx,"Tuberculosis of other male genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
016.55,341,01655,TB male gen NEC-histo dx,"Tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
016.56,342,01656,TB male gen NEC-oth test,"Tuberculosis of other male genital organs, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
016.60,343,01660,TB ovary & tube-unspec,"Tuberculous oophoritis and salpingitis, unspecified"
016.61,344,01661,TB ovary & tube-no exam,"Tuberculous oophoritis and salpingitis, bacteriological or histological examination not done"
016.62,345,01662,TB ovary/tube-exam unkn,"Tuberculous oophoritis and salpingitis, bacteriological or histological examination unknown (at present)"
016.63,346,01663,TB ovary & tube-micro dx,"Tuberculous oophoritis and salpingitis, tubercle bacilli found (in sputum) by microscopy"
016.64,347,01664,TB ovary & tube-cult dx,"Tuberculous oophoritis and salpingitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
016.65,348,01665,TB ovary & tube-histo dx,"Tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
016.66,349,01666,TB ovary & tube-oth test,"Tuberculous oophoritis and salpingitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]"
016.70,350,01670,TB female gen NEC-unspec,"Tuberculosis of other female genital organs, unspecified"
016.71,351,01671,TB fem gen NEC-no exam,"Tuberculosis of other female genital organs, bacteriological or histological examination not done"
016.72,352,01672,TB fem gen NEC-exam unkn,"Tuberculosis of other female genital organs, bacteriological or histological examination unknown (at present)"
016.73,353,01673,TB fem gen NEC-micro dx,"Tuberculosis of other female genital organs, tubercle bacilli found (in sputum) by microscopy"
016.74,354,01674,TB fem gen NEC-cult dx,"Tuberculosis of other female genital organs, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture"
016.75,355,01675,TB fem gen NEC-histo dx,"Tuberculosis of other female genital organs, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
084.4,356,0844,Malaria NEC,Other malaria
084.5,357,0845,Mixed malaria,Mixed malaria
084.6,358,0846,Malaria NOS,"Malaria, unspecified"
084.7,359,0847,Induced malaria,Induced malaria
084.8,360,0848,Blackwater fever,Blackwater fever
084.9,361,0849,Malaria complicated NEC,Other pernicious complications of malaria
085.0,362,0850,Visceral leishmaniasis,Visceral [kala-azar] leishmaniasis
085.1,363,0851,Cutan leishmanias urban,"Cutaneous leishmaniasis, urban"
085.2,364,0852,Cutan leishmanias asian,"Cutaneous leishmaniasis, Asian desert"
085.3,365,0853,Cutan leishmanias ethiop,"Cutaneous leishmaniasis, Ethiopian"
085.4,366,0854,Cutan leishmanias amer,"Cutaneous leishmaniasis, American"
085.5,367,0855,Mucocutan leishmaniasis,"Mucocutaneous leishmaniasis, (American)"
085.9,368,0859,Leishmaniasis NOS,"Leishmaniasis, unspecified"
086.0,369,0860,Chagas disease of heart,Chagas' disease with heart involvement
086.1,370,0861,Chagas dis of oth organ,Chagas' disease with other organ involvement
086.2,371,0862,Chagas disease NOS,Chagas' disease without mention of organ involvement
086.3,372,0863,Gambian trypanosomiasis,Gambian trypanosomiasis
086.4,373,0864,Rhodesian trypanosomias,Rhodesian trypanosomiasis
086.5,374,0865,African trypanosoma NOS,"African trypanosomiasis, unspecified"
086.9,375,0869,Trypanosomiasis NOS,"Trypanosomiasis, unspecified"
087.0,376,0870,Louse-borne relaps fever,"Relapsing fever, louse-borne"
087.1,377,0871,Tick-borne relaps fever,"Relapsing fever, tick-borne"
087.9,378,0879,Relapsing fever NOS,"Relapsing fever, unspecified"
088.0,379,0880,Bartonellosis,Bartonellosis
088.81,380,08881,Lyme disease,Lyme Disease
088.82,381,08882,Babesiosis,Babesiosis
088.89,382,08889,Oth arthropod-borne dis,"Other specified arthropod-borne diseases, other"
088.9,383,0889,Arthropod-borne dis NOS,"Arthropod-borne disease, unspecified"
090.0,384,0900,Early cong syph symptom,"Early congenital syphilis, symptomatic"
090.1,385,0901,Early congen syph latent,"Early congenital syphilis, latent"
090.2,386,0902,Early congen syph NOS,"Early congenital syphilis, unspecified"
090.3,387,0903,Syphilitic keratitis,Syphilitic interstitial keratitis
090.40,388,09040,Juvenile neurosyph NOS,"Juvenile neurosyphilis, unspecified"
090.41,389,09041,Congen syph encephalitis,Congenital syphilitic encephalitis
090.42,390,09042,Congen syph meningitis,Congenital syphilitic meningitis
090.49,391,09049,Juvenile neurosyph NEC,Other juvenile neurosyphilis
090.5,392,0905,Late congen syph symptom,"Other late congenital syphilis, symptomatic"
090.6,393,0906,Late congen syph latent,"Late congenital syphilis, latent"
090.7,394,0907,Late congen syph NOS,"Late congenital syphilis, unspecified"
090.9,395,0909,Congenital syphilis NOS,"Congenital syphilis, unspecified"
091.0,396,0910,Primary genital syphilis,Genital syphilis (primary)
091.1,397,0911,Primary anal syphilis,Primary anal syphilis
091.2,398,0912,Primary syphilis NEC,Other primary syphilis
091.3,399,0913,Secondary syph skin,Secondary syphilis of skin or mucous membranes
091.4,400,0914,Syphilitic adenopathy,Adenopathy due to secondary syphilis
091.50,401,09150,Syphilitic uveitis NOS,"Syphilitic uveitis, unspecified"
091.51,402,09151,Syphilit chorioretinitis,Syphilitic chorioretinitis (secondary)
091.52,403,09152,Syphilitic iridocyclitis,Syphilitic iridocyclitis (secondary)
091.61,404,09161,Syphilitic periostitis,Secondary syphilitic periostitis
091.62,405,09162,Syphilitic hepatitis,Secondary syphilitic hepatitis
091.69,406,09169,Second syph viscera NEC,Secondary syphilis of other viscera
091.7,407,0917,Second syphilis relapse,"Secondary syphilis, relapse"
091.81,408,09181,Acute syphil meningitis,Acute syphilitic meningitis (secondary)
091.82,409,09182,Syphilitic alopecia,Syphilitic alopecia
091.89,410,09189,Secondary syphilis NEC,Other forms of secondary syphilis
091.9,411,0919,Secondary syphilis NOS,Unspecified secondary syphilis
092.0,412,0920,Early syph latent relaps,"Early syphilis, latent, serological relapse after treatment"
092.9,413,0929,Early syphil latent NOS,"Early syphilis, latent, unspecified"
093.0,414,0930,"Aortic aneurysm, syphil","Aneurysm of aorta, specified as syphilitic"
093.1,415,0931,Syphilitic aortitis,Syphilitic aortitis
093.20,416,09320,Syphil endocarditis NOS,"Syphilitic endocarditis of valve, unspecified"
093.21,417,09321,Syphilitic mitral valve,Syphilitic endocarditis of mitral valve
093.22,418,09322,Syphilitic aortic valve,Syphilitic endocarditis of aortic valve
093.23,419,09323,Syphil tricuspid valve,Syphilitic endocarditis of tricuspid valve
093.24,420,09324,Syphil pulmonary valve,Syphilitic endocarditis of pulmonary valve
093.81,421,09381,Syphilitic pericarditis,Syphilitic pericarditis
093.82,422,09382,Syphilitic myocarditis,Syphilitic myocarditis
093.89,423,09389,Cardiovascular syph NEC,Other specified cardiovascular syphilis
093.9,424,0939,Cardiovascular syph NOS,"Cardiovascular syphilis, unspecified"
094.0,425,0940,Tabes dorsalis,Tabes dorsalis
094.1,426,0941,General paresis,General paresis
094.2,427,0942,Syphilitic meningitis,Syphilitic meningitis
094.3,428,0943,Asymptomat neurosyphilis,Asymptomatic neurosyphilis
094.81,429,09481,Syphilitic encephalitis,Syphilitic encephalitis
094.82,430,09482,Syphilitic parkinsonism,Syphilitic parkinsonism
094.83,431,09483,Syph dissem retinitis,Syphilitic disseminated retinochoroiditis
094.84,432,09484,Syphilitic optic atrophy,Syphilitic optic atrophy
